datetime,timestamp_desc,source,source_long,message,parser,display_name,tag
2023-12-26 00:38:44.217903+00:00,Content Modification Time,REG,Registry Key,[HKEY_LOCAL_MACHINE\Software\Microsoft\Windows NT\CurrentVersion\Notifications] 41C64E6DA3B088E5: [REG_BINARY] (136 bytes) 41C64E6DA3B090E5: [REG_BINARY] (136 bytes) 41C64E6DA3B098E5: [REG_BINARY] (136 bytes) 41C64E6DA3B0A0E5: [REG_BINARY] (136 bytes) 41C64E6DA3B0A8E5: [REG_BINARY] (136 bytes) 41C64E6DA3B0B0E5: [REG_BINARY] (136 bytes) 41C64E6DA3B0B8E5: [REG_BINARY] (136 bytes) 41C64E6DA3B0C0E5: [REG_BINARY] (136 bytes) 41C64E6DA3B0C8E5: [REG_BINARY] (136 bytes) 41C64E6DA3B0D0E5: [REG_BINARY] (136 bytes) 41C64E6DA3B0D8E5: [REG_BINARY] (136 bytes) 41C64E6DA3B0E0E5: [REG_BINARY] (136 bytes) 41C64E6DA3B0E8E5: [REG_BINARY] (136 bytes) 41C64E6DA3B0F0E5: [REG_BINARY] (136 bytes) 41C64E6DA3B0F8E5: [REG_BINARY] (136 bytes) 41C64E6DA3B100E5: [REG_BINARY] (136 bytes) 41C64E6DA3B108E5: [REG_BINARY] (136 bytes) 41C64E6DA3B110E5: [REG_BINARY] (136 bytes) 41C64E6DA3B118E5: [REG_BINARY] (136 bytes) 41C64E6DA3B120E5: [REG_BINARY] (136 bytes) 41C64E6DA3B128E5: [REG_BINARY] (136 bytes) 41C64E6DA3B130E5: [REG_BINARY] (136 bytes) 41C64E6DA3B138E5: [REG_BINARY] (136 bytes) 41C64E6DA3B140E5: [REG_BINARY] (136 bytes) 41C64E6DA3B148E5: [REG_BINARY] (136 bytes) 41C64E6DA3B150E5: [REG_BINARY] (136 bytes) 41C64E6DA3B158E5: [REG_BINARY] (136 bytes) 41C64E6DA3B160E5: [REG_BINARY] (136 bytes) 41C64E6DA3B168E5: [REG_BINARY] (136 bytes) 41C64E6DA3B170E5: [REG_BINARY] (136 bytes) 41C64E6DA3B178E5: [REG_BINARY] (136 bytes) 41C64E6DA3B180E5: [REG_BINARY] (136 bytes) 41C64E6DA3B188E5: [REG_BINARY] (136 bytes) 41C64E6DA3B190E5: [REG_BINARY] (136 bytes) 41C64E6DA3B198E5: [REG_BINARY] (136 bytes) 41C64E6DA3B1A0E5: [REG_BINARY] (136 bytes) 41C64E6DA3B1A8E5: [REG_BINARY] (136 bytes) 41C64E6DA3B1B0E5: [REG_BINARY] (136 bytes) 41C64E6DA3B1B8E5: [REG_BINARY] (136 bytes) 41C64E6DA3B1C0E5: [REG_BINARY] (136 bytes) 41C64E6DA3B1C8E5: [REG_BINARY] (136 bytes) 41C64E6DA3B1D0E5: [REG_BINARY] (136 bytes) 41C64E6DA3B1D8E5: [REG_BINARY] (136 bytes) 41C64E6DA3B1E0E5: [REG_BINARY] (136 bytes) 41C64E6DA3B1E8E5: [REG_BINARY] (136 bytes) 41C64E6DA3B1F0E5: [REG_BINARY] (136 bytes) 41C64E6DA3B1F8E5: [REG_BINARY] (136 bytes) 41C64E6DA3B200E5: [REG_BINARY] (136 bytes) 41C64E6DA3B208E5: [REG_BINARY] (136 bytes) 41C64E6DA3B210E5: [REG_BINARY] (136 bytes) 41C64E6DA3B218E5: [REG_BINARY] (136 bytes) 41C64E6DA3B56865: [REG_BINARY] (96 bytes) 41C64E6DA3B57065: [REG_BINARY] (96 bytes) 41C64E6DA3B57865: [REG_BINARY] (96 bytes) 41C64E6DA3B58065: [REG_BINARY] (96 bytes) 41C64E6DA3B58865: [REG_BINARY] (96 bytes) 41C64E6DA3B59065: [REG_BINARY] (96 bytes) 41C64E6DA3B59865: [REG_BINARY] (96 bytes) 41C64E6DA3B5A065: [REG_BINARY] (96 bytes) 41C64E6DA3B5A865: [REG_BINARY] (96 bytes) 41C64E6DA3B5B065: [REG_BINARY] (96 bytes) 41C64E6DA3B5B865: [REG_BINARY] (96 bytes) 41C64E6DA3B5C065: [REG_BINARY] (96 bytes) 41C64E6DA3B5C865: [REG_BINARY] (96 bytes) 41C64E6DA3B5D065: [REG_BINARY] (96 bytes) 41C64E6DA3B5D865: [REG_BINARY] (96 bytes) 41C64E6DA3B5E065: [REG_BINARY] (96 bytes) 41C64E6DA3B5E865: [REG_BINARY] (96 bytes) 41C64E6DA3B5F065: [REG_BINARY] (96 bytes) 41C64E6DA3B5F865: [REG_BINARY] (96 bytes) 41C64E6DA3B60065: [REG_BINARY] (96 bytes) 41C64E6DA3B60865: [REG_BINARY] (96 bytes) 41C64E6DA3B61065: [REG_BINARY] (96 bytes) 41C64E6DA3B61865: [REG_BINARY] (96 bytes) 41C64E6DA3B62065: [REG_BINARY] (96 bytes) 41C64E6DA3B62865: [REG_BINARY] (96 bytes) 41C64E6DA3B63065: [REG_BINARY] (96 bytes) 41C64E6DA3B63865: [REG_BINARY] (96 bytes) 41C64E6DA3B64065: [REG_BINARY] (96 bytes) 41C64E6DA3B64865: [REG_BINARY] (96 bytes) 41C64E6DA3B65065: [REG_BINARY] (96 bytes) 41C64E6DA3B65865: [REG_BINARY] (96 bytes) 41C64E6DA3B66065: [REG_BINARY] (96 bytes) 41C64E6DA3B66865: [REG_BINARY] (96 bytes) 41C64E6DA3B67065: [REG_BINARY] (96 bytes) 41C64E6DA3B678E5: [REG_BINARY] (136 bytes) 41C64E6DA3B680E5: [REG_BINARY] (136 bytes) 41C64E6DA3B688E5: [REG_BINARY] (136 bytes) 41C64E6DA3B690E5: [REG_BINARY] (136 bytes) 41C64E6DA3B698E5: [REG_BINARY] (136 bytes) 41C64E6DA3B6A0E5: [REG_BINARY] (136 bytes) 41C64E6DA3B6A8E5: [REG_BINARY] (136 bytes) 41C64E6DA3B6B0E5: [REG_BINARY] (136 bytes) 41C64E6DA3B6B8E5: [REG_BINARY] (136 bytes) 41C64E6DA3B6C0E5: [REG_BINARY] (136 bytes) 41C64E6DA3B6C8E5: [REG_BINARY] (136 bytes) 41C64E6DA3B6D0E5: [REG_BINARY] (136 bytes) 41C64E6DA3B6D8E5: [REG_BINARY] (136 bytes) 41C64E6DA3B6E0E5: [REG_BINARY] (136 bytes) 41C64E6DA3B6E8E5: [REG_BINARY] (136 bytes) 41C64E6DA3B6F0E5: [REG_BINARY] (136 bytes) 41C64E6DA3B6F8E5: [REG_BINARY] (136 bytes) 41C64E6DA3B700E5: [REG_BINARY] (136 bytes) 41C64E6DA3B708E5: [REG_BINARY] (136 bytes) 41C64E6DA3B710E5: [REG_BINARY] (136 bytes) 41C64E6DA3BA48E5: [REG_BINARY] (136 bytes) 41C64E6DA3BA50E5: [REG_BINARY] (136 bytes) 41C64E6DA3BA58E5: [REG_BINARY] (136 bytes) 41C64E6DA3BA60E5: [REG_BINARY] (136 bytes) 41C64E6DA3BA68E5: [REG_BINARY] (136 bytes) 41C64E6DA3BA70E5: [REG_BINARY] (136 bytes) 41C64E6DA3BA78E5: [REG_BINARY] (136 bytes) 41C64E6DA3BA80E5: [REG_BINARY] (136 bytes) 41C64E6DA3BA88E5: [REG_BINARY] (136 bytes) 41C64E6DA3BA90E5: [REG_BINARY] (136 bytes) 41C64E6DA3BA98E5: [REG_BINARY] (136 bytes) 41C64E6DA3BAA0E5: [REG_BINARY] (136 bytes) 41C64E6DA3BAA8E5: [REG_BINARY] (136 bytes) 41C64E6DA3BAB0E5: [REG_BINARY] (136 bytes) 41C64E6DA3BAB8E5: [REG_BINARY] (136 bytes) 41C64E6DA3BAC0E5: [REG_BINARY] (136 bytes) 41C64E6DA3BAC8E5: [REG_BINARY] (136 bytes) 41C64E6DA3BAD0E5: [REG_BINARY] (136 bytes) 41C64E6DA3BAD8E5: [REG_BINARY] (136 bytes) 41C64E6DA3BAE0E5: [REG_BINARY] (136 bytes) 41C64E6DA3BAE8E5: [REG_BINARY] (136 bytes) 41C64E6DA3BAF0E5: [REG_BINARY] (136 bytes) 41C64E6DA3BAF8E5: [REG_BINARY] (136 bytes) 41C64E6DA3BB00E5: [REG_BINARY] (136 bytes) 41C64E6DA3BB08E5: [REG_BINARY] (136 bytes) 41C64E6DA3BB10E5: [REG_BINARY] (136 bytes) 41C64E6DA3BC0865: [REG_BINARY] (96 bytes) 41C64E6DA3BC1065: [REG_BINARY] (96 bytes) 41C64E6DA3BC1865: [REG_BINARY] (96 bytes) 41C64E6DA3BC2065: [REG_BINARY] (96 bytes) 41C64E6DA3BC2865: [REG_BINARY] (96 bytes) 41C64E6DA3BC3065: [REG_BINARY] (96 bytes) 41C64E6DA3BC3865: [REG_BINARY] (96 bytes) 41C64E6DA3BC4065: [REG_BINARY] (96 bytes) 41C64E6DA3BC4865: [REG_BINARY] (96 bytes) 41C64E6DA3BC5065: [REG_BINARY] (96 bytes) 41C64E6DA3BC5865: [REG_BINARY] (96 bytes) 41C64E6DA3BC6065: [REG_BINARY] (96 bytes) 41C64E6DA3BC6865: [REG_BINARY] (96 bytes) 41C64E6DA3BC7065: [REG_BINARY] (96 bytes) 41C64E6DA3BF28E5: [REG_BINARY] (136 bytes) 41C64E6DA3BF30E5: [REG_BINARY] (136 bytes) 41C64E6DA3BF38E5: [REG_BINARY] (136 bytes) 41C64E6DA3BF40E5: [REG_BINARY] (136 bytes) 41C64E6DA3BF48E5: [REG_BINARY] (136 bytes) 41C64E6DA3BF50E5: [REG_BINARY] (136 bytes) 41C64E6DA3BF58E5: [REG_BINARY] (136 bytes) 41C64E6DA3BF60E5: [REG_BINARY] (136 bytes) SequenceNumber: [REG_BINARY] (8 bytes),winreg/winreg_default,NTFS:\Windows\System32\config\SOFTWARE,-
2023-12-26 00:38:44.317840+00:00,Content Modification Time,REG,Registry Key,[HKEY_CURRENT_USER\Software\Classes\Local Settings\Software\Microsoft\Windows\CurrentVersion\AppModel\SystemAppData\CanonicalGroupLimited.UbuntuonWindows_79rhkp1fndgsc\PSR] WnfStateName: [REG_BINARY] (8 bytes),winreg/winreg_default,NTFS:\Users\User\AppData\Local\Microsoft\Windows\UsrClass.dat,-
2023-12-26 00:38:44.332579+00:00,Content Modification Time,REG,Registry Key,[HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Appx\PackageState\S-1-5-21-2701124392-30314147-1419915659-1000\CanonicalGroupLimited.UbuntuonWindows_79rhkp1fndgsc] WnfStateName: [REG_BINARY] (8 bytes),winreg/winreg_default,NTFS:\Windows\System32\config\SOFTWARE,-
2023-12-26 00:38:44.332579+00:00,Content Modification Time,REG,Registry Key,[HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Appx\PackageState\S-1-5-21-2701124392-30314147-1419915659-1000] (empty),winreg/winreg_default,NTFS:\Windows\System32\config\SOFTWARE,-
2023-12-26 00:38:44.348783+00:00,Metadata Modification Time,FILE,NTFS USN change,roaming.lock File reference: 244183-2 Parent file reference: 244172-3 Update source:  Update reason: USN_REASON_FILE_CREATE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:38:44.348783+00:00,Content Modification Time,FILE,File stat,NTFS:\Users\User\AppData\Local\Packages\CanonicalGroupLimited.UbuntuonWindows_79rhkp1fndgsc\Settings Type: directory,filestat,NTFS:\Users\User\AppData\Local\Packages\CanonicalGroupLimited.UbuntuonWindows_79rhkp1fndgsc\Settings,-
2023-12-26 00:38:44.348783+00:00,Last Access Time,FILE,File stat,NTFS:\Users\User\AppData\Local\Packages\CanonicalGroupLimited.UbuntuonWindows_79rhkp1fndgsc\Settings Type: directory,filestat,NTFS:\Users\User\AppData\Local\Packages\CanonicalGroupLimited.UbuntuonWindows_79rhkp1fndgsc\Settings,-
2023-12-26 00:38:44.348783+00:00,Metadata Modification Time,FILE,File stat,NTFS:\Users\User\AppData\Local\Packages\CanonicalGroupLimited.UbuntuonWindows_79rhkp1fndgsc\Settings Type: directory,filestat,NTFS:\Users\User\AppData\Local\Packages\CanonicalGroupLimited.UbuntuonWindows_79rhkp1fndgsc\Settings,-
2023-12-26 00:38:44.348783+00:00,Content Modification Time,FILE,File stat,NTFS:\Users\User\AppData\Local\Packages\CanonicalGroupLimited.UbuntuonWindows_79rhkp1fndgsc\Settings\roaming.lock Type: file,filestat,NTFS:\Users\User\AppData\Local\Packages\CanonicalGroupLimited.UbuntuonWindows_79rhkp1fndgsc\Settings\roaming.lock,-
2023-12-26 00:38:44.348783+00:00,Creation Time,FILE,File stat,NTFS:\Users\User\AppData\Local\Packages\CanonicalGroupLimited.UbuntuonWindows_79rhkp1fndgsc\Settings\roaming.lock Type: file,filestat,NTFS:\Users\User\AppData\Local\Packages\CanonicalGroupLimited.UbuntuonWindows_79rhkp1fndgsc\Settings\roaming.lock,-
